distance,time_stamp,destination,source,price,surge_multiplier,name,id
0.49,2018-11-26 08:32:09.736-07,North Station,Haymarket Square,5.50,1.00,UberPool,3824
3.22,2018-11-26 19:24:23.649-07,North Station,Northeastern University,13.00,1.00,UberX,3833
1.16,2018-11-26 14:05:10.404-07,West End,North End,18.00,1.00,Black,3836
1.5,2018-11-26 06:56:09.886-07,Back Bay,Fenway,,1.00,Taxi,3860
1.1,2018-11-26 09:41:10.514-07,Northeastern University,Back Bay,8.00,1.00,UberX,3865
1.1,2018-11-26 12:14:09.974-07,Northeastern University,Back Bay,11.50,1.00,UberXL,3868
1.22,2018-11-26 08:14:10.132-07,West End,North End,7.00,1.00,UberX,3905
1.22,2018-11-26 02:44:10.94-07,West End,North End,7.00,1.00,WAV,3906
1.22,2018-11-26 22:03:22.266-07,West End,North End,,1.00,Taxi,3909
4.74,2018-11-26 04:17:09.72-07,Financial District,Boston University,15.00,1.00,UberX,3951
2.62,2018-11-26 08:44:09.938-07,Boston University,Theatre District,10.50,1.00,UberX,3969
0.49,2018-11-26 08:05:10.484-07,North Station,Haymarket Square,16.00,1.00,Black,3979
1.5,2018-11-26 22:09:22.594-07,Back Bay,Fenway,11.50,1.00,WAV,3988
1.79,2018-11-26 04:05:09.844-07,Beacon Hill,North End,22.00,1.00,Black,3990
1.16,2018-11-26 19:18:23.369-07,Theatre District,Haymarket Square,27.00,1.00,Black SUV,3995
2.66,2018-11-26 18:12:22.28-07,Theatre District,Fenway,23.50,1.00,Black,4037
7.2,2018-11-26 13:41:10.171-07,Financial District,Boston University,,1.00,Taxi,4072
7.2,2018-11-26 15:44:09.909-07,Financial District,Boston University,28.00,1.00,UberX,4077
1.41,2018-11-26 14:02:10.226-07,Theatre District,North End,27.50,1.00,Black SUV,4113
7.46,2018-11-26 07:32:10.015-07,Northeastern University,Financial District,27.00,1.00,UberXL,4132
0.92,2018-11-26 10:26:09.814-07,North Station,North End,12.00,1.00,UberXL,4136
1.23,2018-11-26 07:23:09.544-07,Haymarket Square,Beacon Hill,6.50,1.00,UberPool,4161
2.67,2018-11-26 21:18:23.355-07,Beacon Hill,North End,,1.00,Taxi,4174
1.35,2018-11-26 10:44:11.736-07,Beacon Hill,Haymarket Square,9.50,1.00,UberX,4175
1.35,2018-11-26 05:08:10.474-07,Beacon Hill,Haymarket Square,9.00,1.00,UberPool,4178
4.72,2018-11-26 13:20:09.9-07,Financial District,Boston University,9.50,1.00,UberPool,4186
3.37,2018-11-26 03:20:12.523-07,Northeastern University,North Station,18.50,1.00,UberXL,4189
3.37,2018-11-26 09:41:09.861-07,Northeastern University,North Station,25.00,1.00,Black,4191
3.37,2018-11-26 23:24:23.538-07,Northeastern University,North Station,9.50,1.00,UberX,4192
1.36,2018-11-26 15:56:09.711-07,Beacon Hill,Haymarket Square,12.50,1.00,UberXL,4221
2.8,2018-11-26 13:53:09.919-07,Boston University,West End,29.50,1.00,Black SUV,4231
0.99,2018-11-26 12:11:09.542-07,Financial District,Haymarket Square,12.00,1.00,UberXL,4256
1.23,2018-11-26 05:11:09.716-07,North End,West End,,1.00,Taxi,4273
0.62,2018-11-26 22:06:22.342-07,West End,Haymarket Square,26.00,1.00,Black SUV,4280
2.62,2018-11-26 06:14:10.633-07,Beacon Hill,Northeastern University,31.50,1.00,Black SUV,4286
4.44,2018-11-26 10:05:09.713-07,Boston University,Financial District,36.00,1.00,Black SUV,4295
4.44,2018-11-26 05:56:09.601-07,Boston University,Financial District,13.00,1.00,UberX,4296
4.44,2018-11-26 13:20:10.028-07,Boston University,Financial District,21.50,1.00,UberXL,4298
1.04,2018-11-26 16:36:14.793-07,Financial District,North End,27.00,1.00,Black SUV,4319
1.08,2018-11-26 16:09:11.66-07,North End,North Station,,1.00,Taxi,4324
1.39,2018-11-26 17:12:14.62-07,Boston University,Back Bay,15.00,1.00,Black,4403
1.25,2018-11-26 19:33:22.111-07,Haymarket Square,Financial District,7.00,1.00,UberX,4408
1.81,2018-11-26 14:14:10.01-07,Northeastern University,Theatre District,9.00,1.00,WAV,4416
2.42,2018-11-26 13:02:09.578-07,Fenway,Beacon Hill,9.50,1.00,WAV,4435
1.64,2018-11-26 13:29:09.86-07,Back Bay,Northeastern University,12.00,1.00,UberXL,4448
1.16,2018-11-26 17:14:29.293-07,Theatre District,Haymarket Square,,1.00,Taxi,4455
1.23,2018-11-26 23:06:22.031-07,North End,West End,,1.00,Taxi,4457
1.23,2018-11-26 16:39:14.829-07,North End,West End,17.00,1.00,Black,4459
0.72,2018-11-26 12:32:09.89-07,Haymarket Square,West End,27.50,1.00,Black SUV,4474
0.72,2018-11-26 10:23:09.424-07,Haymarket Square,West End,6.50,1.00,UberPool,4478
2.44,2018-11-25 23:40:33.274-07,Northeastern University,Financial District,10.50,1.00,UberX,4481
2.44,2018-11-26 17:06:14.71-07,Northeastern University,Financial District,32.50,1.00,Black SUV,4484
1.3,2018-11-25 21:43:18.387-07,Theatre District,South Station,9.50,1.00,WAV,4524
0.92,2018-11-26 21:18:22.135-07,North Station,North End,11.00,1.00,UberXL,4539
1.04,2018-11-26 13:47:09.777-07,Financial District,North End,16.00,1.00,Black,4563
0.68,2018-11-26 00:26:20.69-07,West End,Haymarket Square,27.50,1.00,Black SUV,4576
0.68,2018-11-26 17:39:14.594-07,West End,Haymarket Square,7.00,1.00,UberPool,4577
0.68,2018-11-26 21:12:22.012-07,West End,Haymarket Square,15.00,1.00,Black,4580
0.68,2018-11-26 10:44:10.794-07,West End,Haymarket Square,7.50,1.00,WAV,4581
1.58,2018-11-26 21:33:21.858-07,North Station,South Station,11.50,1.00,UberX,4608
1.16,2018-11-26 18:36:22.533-07,West End,North End,5.50,1.00,UberPool,4622
1.43,2018-11-26 02:35:09.557-07,Boston University,Back Bay,9.00,1.00,UberX,4629
2.67,2018-11-26 02:38:10.017-07,Boston University,Theatre District,28.50,1.00,Black SUV,4645
1.56,2018-11-26 21:54:23.702-07,Back Bay,Boston University,15.00,1.00,Black,4667
1.36,2018-11-26 20:15:22.67-07,Beacon Hill,Haymarket Square,17.50,1.00,Black,4691
2.86,2018-11-26 15:41:43.138-07,West End,Northeastern University,31.50,1.00,Black SUV,4704
4.48,2018-11-26 18:03:22.14-07,Fenway,Financial District,34.00,1.00,UberXL,4711
0.49,2018-11-26 11:05:11.075-07,North Station,Haymarket Square,10.50,1.00,UberXL,4716
0.92,2018-11-26 16:24:14.609-07,North Station,North End,7.00,1.00,WAV,4724
0.92,2018-11-26 09:29:09.895-07,North Station,North End,7.00,1.00,UberX,4726
1.79,2018-11-26 22:09:23.537-07,Back Bay,Haymarket Square,28.50,1.00,Black SUV,4748
1.34,2018-11-26 16:03:10.311-07,Fenway,Back Bay,11.50,1.00,UberXL,4751
2.58,2018-11-26 15:45:12.212-07,Beacon Hill,South Station,9.50,1.00,UberX,4772
2.58,2018-11-26 02:14:10.656-07,Beacon Hill,South Station,20.50,1.00,Black,4773
2.58,2018-11-26 06:08:09.86-07,Beacon Hill,South Station,27.50,1.00,Black SUV,4775
2.58,2018-11-26 14:20:11.635-07,Beacon Hill,South Station,8.00,1.00,UberPool,4777
3.07,2018-11-26 10:32:09.691-07,North Station,Fenway,,1.00,Taxi,4784
0.49,2018-11-26 22:57:22.064-07,North Station,Haymarket Square,,1.00,Taxi,4803
1.35,2018-11-26 17:12:14.72-07,Haymarket Square,Beacon Hill,27.50,1.00,Black SUV,4821
2.79,2018-11-26 21:12:23.443-07,Beacon Hill,Boston University,30.50,1.00,Black SUV,4838
1.1,2018-11-26 04:32:09.764-07,Northeastern University,Back Bay,,1.00,Taxi,4843
1.16,2018-11-26 14:23:10.142-07,Theatre District,Haymarket Square,7.00,1.00,WAV,4858
1.16,2018-11-26 21:36:22.118-07,Theatre District,Haymarket Square,10.50,1.00,UberXL,4863
4.48,2018-11-26 18:45:21.995-07,Fenway,Financial District,20.50,1.00,UberXL,4870
1.81,2018-11-26 21:45:22.583-07,Northeastern University,Theatre District,27.50,1.00,Black SUV,4888
1.63,2018-11-25 22:13:05.716-07,West End,South Station,8.00,1.00,UberPool,4907
1.63,2018-11-26 12:26:09.665-07,West End,South Station,18.50,1.00,Black,4909
2.19,2018-11-26 17:51:21.941-07,North End,Beacon Hill,9.00,1.00,UberPool,4924
3.23,2018-11-26 15:59:10.245-07,North Station,Northeastern University,36.00,1.00,Black SUV,4947
3.23,2018-11-26 04:29:09.911-07,North Station,Northeastern University,29.50,1.00,UberXL,4953
4.72,2018-11-25 21:43:19.896-07,Financial District,Boston University,43.50,1.00,Black SUV,4978
2.14,2018-11-26 21:33:23.314-07,South Station,West End,7.50,1.00,WAV,4984
1.35,2018-11-26 12:44:09.564-07,Haymarket Square,Beacon Hill,6.50,1.00,UberPool,4988
1.35,2018-11-26 21:45:23.687-07,Haymarket Square,Beacon Hill,27.50,1.00,Black SUV,4993
4.55,2018-11-26 04:56:09.514-07,Financial District,Northeastern University,12.50,1.00,UberX,5001
1.59,2018-11-26 00:18:46.738-07,North End,Theatre District,13.00,1.00,UberXL,5010
2.32,2018-11-26 14:35:10.097-07,Fenway,Beacon Hill,26.00,1.00,Black SUV,5019
0.62,2018-11-26 08:35:10.386-07,West End,Haymarket Square,15.00,1.00,Black,5037
1.64,2018-11-26 10:11:09.752-07,Back Bay,Northeastern University,8.50,1.00,WAV,5045
1.64,2018-11-26 15:51:10.805-07,Back Bay,Northeastern University,25.00,1.00,Black SUV,5050
2.48,2018-11-26 08:59:10.027-07,South Station,Beacon Hill,28.50,1.00,Black SUV,5054
1.35,2018-11-26 20:09:22.333-07,North End,Beacon Hill,,1.00,Taxi,5076
1.35,2018-11-26 19:15:22.14-07,North End,Beacon Hill,7.50,1.00,UberX,5079
1.22,2018-11-26 04:17:09.663-07,Financial District,North End,,1.00,Taxi,5085
2.32,2018-11-26 21:24:23.676-07,Haymarket Square,Back Bay,9.50,1.00,WAV,5091
2.32,2018-11-26 08:47:10.21-07,Haymarket Square,Back Bay,9.50,1.00,UberX,5093
3.3,2018-11-26 18:09:21.972-07,Northeastern University,Financial District,35.50,1.00,Black SUV,5095
4.42,2018-11-26 19:09:22.277-07,Financial District,Fenway,27.50,1.00,Black,5107
2.58,2018-11-26 18:06:22.036-07,Beacon Hill,South Station,,1.00,Taxi,5121
3.04,2018-11-26 21:03:21.847-07,West End,Boston University,9.50,1.00,UberX,5122
3.04,2018-11-26 09:08:09.905-07,West End,Boston University,33.00,1.00,Black SUV,5126
3.3,2018-11-26 07:08:10.016-07,Northeastern University,North Station,,1.00,Taxi,5136
2.8,2018-11-26 12:20:09.841-07,Boston University,West End,,1.00,Taxi,5143
2.8,2018-11-26 08:56:09.763-07,Boston University,West End,33.50,1.00,Black SUV,5146
2.58,2018-11-26 19:21:22.292-07,Beacon Hill,South Station,28.50,1.00,Black SUV,5150
1,2018-11-26 02:50:09.459-07,Financial District,Haymarket Square,26.00,1.00,Black SUV,5153
1.89,2018-11-26 10:20:10.187-07,Back Bay,South Station,,1.00,Taxi,5193
0.98,2018-11-26 21:39:23.314-07,North End,West End,8.50,1.00,WAV,5198
1.5,2018-11-26 16:45:14.337-07,Back Bay,Fenway,15.00,1.00,Black,5218
2.46,2018-11-26 05:05:09.48-07,Beacon Hill,Fenway,8.50,1.00,UberX,5235
3.3,2018-11-26 19:12:23.863-07,Northeastern University,Financial District,24.00,1.00,Black,5245
3.45,2018-11-26 10:23:09.675-07,South Station,Back Bay,10.50,1.00,WAV,5256
3.39,2018-11-25 23:19:04.997-07,North Station,Boston University,9.50,1.00,UberPool,5281
2.04,2018-11-26 17:00:14.539-07,Back Bay,Haymarket Square,12.00,1.00,UberX,5291
1.92,2018-11-26 05:59:09.715-07,Northeastern University,Beacon Hill,9.00,1.00,UberPool,5319
3.14,2018-11-26 16:33:14.255-07,North Station,Boston University,18.00,1.00,UberXL,5366
3.14,2018-11-26 21:03:21.848-07,North Station,Boston University,11.00,1.00,WAV,5367
1.41,2018-11-26 03:44:10.052-07,Boston University,Back Bay,8.00,1.00,WAV,5373
1.41,2018-11-26 14:26:09.726-07,Boston University,Back Bay,8.00,1.00,UberX,5374
1.08,2018-11-26 15:47:09.665-07,North End,North Station,,1.00,Taxi,5396
1.08,2018-11-26 22:15:22.17-07,North End,North Station,13.50,1.00,UberXL,5398
2.46,2018-11-26 16:12:16.705-07,Beacon Hill,Fenway,18.50,1.00,Black,5405
2.58,2018-11-26 02:41:10.241-07,Beacon Hill,South Station,15.00,1.00,UberXL,5407
2.48,2018-11-26 11:32:09.599-07,South Station,Beacon Hill,16.00,1.00,UberXL,5428
2.48,2018-11-25 22:03:00.104-07,South Station,Beacon Hill,21.50,1.00,Black,5431
1.97,2018-11-26 14:26:09.727-07,Northeastern University,Beacon Hill,8.00,1.00,UberPool,5469
1.91,2018-11-26 19:39:22.334-07,Theatre District,Northeastern University,8.50,1.00,UberPool,5480
1.91,2018-11-26 13:32:10.394-07,Theatre District,Northeastern University,9.50,1.00,WAV,5481
2.8,2018-11-26 23:27:23.468-07,Boston University,West End,,1.00,Taxi,5487
1.41,2018-11-26 19:15:22.465-07,Boston University,Back Bay,17.00,1.00,Black,5490
4.72,2018-11-25 22:29:16.07-07,Financial District,Boston University,11.00,1.00,UberPool,5506
2.66,2018-11-26 14:08:09.609-07,Theatre District,Fenway,,1.00,Taxi,5520
4.48,2018-11-26 06:26:09.773-07,Fenway,Financial District,12.00,1.00,WAV,5558
4.48,2018-11-26 14:50:09.529-07,Fenway,Financial District,,1.00,Taxi,5562
1.5,2018-11-26 17:48:21.978-07,Back Bay,Fenway,5.50,1.00,UberPool,5570
2.66,2018-11-26 21:48:23.528-07,Fenway,Theatre District,15.00,1.00,UberXL,5576
2.55,2018-11-26 08:02:09.819-07,Beacon Hill,Northeastern University,9.50,1.00,WAV,5590
2.56,2018-11-26 04:14:10.055-07,Northeastern University,West End,16.00,1.00,UberXL,5616
2.56,2018-11-26 17:18:14.159-07,Northeastern University,West End,10.00,1.00,UberPool,5618
4.55,2018-11-26 09:05:10.183-07,Financial District,Northeastern University,11.50,1.00,UberX,5622
2.12,2018-11-26 08:05:10.336-07,North End,North Station,14.00,1.00,UberXL,5634
2.12,2018-11-25 22:13:05.899-07,North End,North Station,19.50,1.00,Black,5638
1.5,2018-11-26 06:32:09.664-07,Back Bay,Fenway,26.00,1.00,Black SUV,5652
3.05,2018-11-26 20:24:22.37-07,Fenway,North Station,10.00,1.00,UberPool,5662
3.05,2018-11-25 23:22:01.963-07,Fenway,North Station,11.50,1.00,WAV,5667
2.79,2018-11-26 20:21:22.19-07,Beacon Hill,Boston University,31.50,1.00,Black SUV,5670
3.22,2018-11-26 14:23:11.449-07,North Station,Northeastern University,33.00,1.00,Black SUV,5680
0.92,2018-11-26 08:23:09.892-07,Haymarket Square,Financial District,26.00,1.00,Black SUV,5701
1.46,2018-11-26 17:54:23.874-07,Beacon Hill,North End,20.50,1.00,Black,5708
2.36,2018-11-26 08:05:10.547-07,Back Bay,North End,25.00,1.00,Black,5713
5.46,2018-11-26 21:51:22.886-07,Boston University,Theatre District,22.50,1.00,UberXL,5746
1.34,2018-11-26 13:05:10.107-07,Back Bay,Northeastern University,12.50,1.00,UberXL,5765
2.61,2018-11-26 15:44:09.568-07,Beacon Hill,Northeastern University,9.50,1.00,UberX,5766
2.61,2018-11-26 09:35:10.142-07,Beacon Hill,Northeastern University,,1.00,Taxi,5770
0.91,2018-11-26 23:48:22.112-07,Beacon Hill,Haymarket Square,7.50,1.00,UberPool,5780
2.79,2018-11-26 12:53:09.523-07,Beacon Hill,Boston University,15.00,1.00,UberXL,5786
2.56,2018-11-26 07:35:10.241-07,Northeastern University,West End,10.00,1.00,UberPool,5788
3.39,2018-11-26 11:50:09.704-07,North Station,Boston University,35.50,1.00,Black SUV,5811
2.37,2018-11-26 02:05:11.866-07,Fenway,Beacon Hill,10.00,1.00,WAV,5829
0.72,2018-11-26 18:15:22.11-07,Haymarket Square,West End,,1.00,Taxi,5844
0.92,2018-11-26 15:08:09.697-07,North Station,North End,5.50,1.00,UberPool,5851
1.94,2018-11-25 22:50:00.481-07,Theatre District,Northeastern University,7.50,1.00,WAV,5869
2.84,2018-11-26 18:12:21.954-07,Fenway,West End,23.00,1.00,Black,5877
1.08,2018-11-26 07:38:09.555-07,North End,North Station,5.50,1.00,UberPool,5886
2.72,2018-11-26 07:47:10.843-07,West End,Fenway,10.50,1.00,WAV,5906
2.72,2018-11-25 23:40:33.273-07,West End,Fenway,8.50,1.00,UberPool,5909
2.46,2018-11-26 20:06:23.536-07,Beacon Hill,Fenway,,1.00,Taxi,5917
2.46,2018-11-26 13:20:10.168-07,Beacon Hill,Fenway,8.00,1.00,UberPool,5921
0.72,2018-11-26 14:20:12.304-07,Haymarket Square,West End,,1.00,Taxi,5936
3.44,2018-11-26 05:38:10.632-07,Back Bay,South Station,11.00,1.00,UberPool,5957
3.44,2018-11-26 21:12:23.243-07,Back Bay,South Station,,1.00,Taxi,5959
0.56,2018-11-26 10:59:09.974-07,Haymarket Square,North Station,5.50,1.00,UberPool,5964
2.98,2018-11-26 18:36:22.112-07,Theatre District,Boston University,36.00,1.00,Black SUV,5977
3.22,2018-11-26 10:50:10.023-07,North Station,Northeastern University,,1.00,Taxi,5991
3.23,2018-11-26 11:26:09.466-07,North Station,Northeastern University,9.50,1.00,UberPool,5996
2.66,2018-11-26 23:18:23.229-07,Fenway,Theatre District,9.50,1.00,UberX,5999
2.58,2018-11-25 21:55:45.53-07,Beacon Hill,South Station,21.50,1.00,Black,6039
2.66,2018-11-26 13:20:10.413-07,Theatre District,Fenway,,1.00,Taxi,6051
4.4,2018-11-26 10:44:11.513-07,Financial District,Fenway,11.00,1.00,UberPool,6056
0.39,2018-11-26 13:35:10.777-07,South Station,Financial District,16.00,1.00,Black,6064
0.39,2018-11-26 15:35:22.27-07,South Station,Financial District,,1.00,Taxi,6066
1.21,2018-11-26 19:12:23.601-07,North End,Financial District,13.00,1.00,UberXL,6071
3.22,2018-11-26 14:23:10.587-07,North Station,Northeastern University,10.50,1.00,WAV,6072
1.57,2018-11-26 12:11:09.85-07,North End,Theatre District,,1.00,Taxi,6079
2.84,2018-11-26 18:51:21.998-07,Fenway,West End,11.00,1.00,UberX,6085
2.66,2018-11-26 23:00:21.995-07,Fenway,Theatre District,32.50,1.00,Black SUV,6103
2.66,2018-11-26 06:05:10.155-07,Fenway,Theatre District,10.00,1.00,UberPool,6104
3.3,2018-11-26 02:44:10.696-07,Northeastern University,North Station,36.50,1.00,Black SUV,6111
3.99,2018-11-26 21:09:21.952-07,North End,Back Bay,16.50,1.00,UberPool,6141
1.23,2018-11-26 22:24:23.23-07,North End,West End,7.50,1.00,WAV,6164
2.38,2018-11-26 07:38:09.863-07,Boston University,Beacon Hill,15.00,1.00,UberXL,6174
1.18,2018-11-26 13:11:09.976-07,Theatre District,Haymarket Square,10.50,1.00,WAV,6183
1.34,2018-11-26 23:54:23.917-07,Fenway,Back Bay,26.50,1.00,Black SUV,6216
3.07,2018-11-26 22:36:22.255-07,North Station,Fenway,17.50,1.00,UberXL,6222
0.56,2018-11-26 21:09:23.908-07,Haymarket Square,North Station,,1.00,Taxi,6245
2.84,2018-11-26 05:11:10.822-07,Fenway,West End,28.50,1.00,Black SUV,6270
2.72,2018-11-26 04:41:10.551-07,West End,Fenway,11.50,1.00,WAV,6281
1.5,2018-11-26 16:48:14.361-07,North Station,South Station,27.00,1.00,Black SUV,6283
1.53,2018-11-26 03:26:09.801-07,Northeastern University,Financial District,26.00,1.00,Black SUV,6306
1,2018-11-26 04:08:09.758-07,North End,West End,8.00,1.00,WAV,6321
2.86,2018-11-26 15:47:09.755-07,West End,Northeastern University,32.00,1.00,Black SUV,6329
1.04,2018-11-26 13:29:10.063-07,Financial District,North End,15.00,1.00,Black,6332
2.72,2018-11-26 08:44:09.687-07,West End,Fenway,20.50,1.00,Black,6345
1.41,2018-11-26 19:09:22.199-07,Boston University,Back Bay,18.00,1.00,Black,6362
4.44,2018-11-26 17:21:14.191-07,Boston University,Financial District,11.50,1.00,WAV,6364
4.44,2018-11-26 19:12:22.191-07,Boston University,Financial District,,1.00,Taxi,6367
5.7,2018-11-26 21:36:23.243-07,Boston University,Financial District,35.00,1.00,Black,6393
1.61,2018-11-26 08:38:09.944-07,Haymarket Square,Theatre District,15.00,1.00,UberXL,6433
1.21,2018-11-26 04:35:10.001-07,North End,Financial District,7.00,1.00,WAV,6443
1.21,2018-11-26 20:12:22.014-07,North End,Financial District,11.00,1.00,UberXL,6447
2.48,2018-11-26 09:02:10.006-07,South Station,Beacon Hill,13.50,1.00,UberXL,6457
1.35,2018-11-26 16:00:10.046-07,Haymarket Square,Beacon Hill,7.50,1.00,UberX,6466
2.9,2018-11-26 13:05:10.124-07,Fenway,West End,22.50,1.00,Black,6480
2.84,2018-11-26 22:27:22.132-07,Fenway,West End,9.00,1.00,UberPool,6488
2.77,2018-11-26 22:12:22.478-07,Fenway,Theatre District,31.00,1.00,Black SUV,6490
2.33,2018-11-26 21:27:23.934-07,North End,Back Bay,19.50,1.00,Black,6502
2.33,2018-11-26 21:51:21.977-07,North End,Back Bay,9.00,1.00,UberPool,6503
1.01,2018-11-26 03:11:12.002-07,North End,West End,7.50,1.00,UberX,6507
1.01,2018-11-26 13:56:10.037-07,North End,West End,7.50,1.00,WAV,6509
1.56,2018-11-26 22:15:23.926-07,Back Bay,Boston University,22.50,1.00,UberXL,6511
1.39,2018-11-26 20:21:22.207-07,Boston University,Back Bay,16.00,1.00,Black,6525
1.23,2018-11-26 21:39:22.177-07,Haymarket Square,Beacon Hill,8.50,1.00,UberPool,6577
3.04,2018-11-26 02:08:10.708-07,West End,Boston University,9.50,1.00,UberX,6587
5.56,2018-11-26 00:16:52.883-07,Boston University,Financial District,14.00,1.00,UberX,6591
2.66,2018-11-26 00:11:19.449-07,Theatre District,Fenway,32.50,1.00,Black SUV,6614
3.39,2018-11-25 23:50:31.903-07,North Station,Boston University,20.50,1.00,UberXL,6616
0.54,2018-11-26 17:03:14.251-07,Financial District,South Station,15.00,1.00,Black,6627
1.08,2018-11-26 00:46:11.629-07,North End,North Station,5.50,1.00,UberPool,6638
4.74,2018-11-26 21:24:23.982-07,Financial District,Boston University,36.00,1.00,Black,6645
0.98,2018-11-26 04:44:10.028-07,North End,West End,8.00,1.00,UberPool,6649
0.61,2018-11-26 15:44:09.91-07,West End,Haymarket Square,,1.00,Taxi,6663
1.35,2018-11-26 12:38:11.506-07,West End,North End,9.50,1.00,UberX,6666
6.26,2018-11-26 20:33:22.106-07,South Station,Back Bay,13.00,1.00,UberX,6705
3.3,2018-11-26 17:51:22.129-07,Northeastern University,Financial District,23.50,1.00,Black,6716
5.56,2018-11-26 17:48:22.124-07,Boston University,Financial District,14.00,1.00,UberPool,6725
1.41,2018-11-26 15:42:24.921-07,Haymarket Square,Beacon Hill,26.00,1.00,Black SUV,6751
1.41,2018-11-26 16:00:10.769-07,Haymarket Square,Beacon Hill,18.50,1.00,Black,6752
2.86,2018-11-26 00:18:16.041-07,West End,Northeastern University,31.00,1.00,Black SUV,6757
2.86,2018-11-26 21:24:22.205-07,West End,Northeastern University,16.00,1.00,UberXL,6759
4.48,2018-11-26 13:26:10.373-07,Fenway,Financial District,,1.00,Taxi,6773
1.23,2018-11-26 19:06:23.942-07,Haymarket Square,Beacon Hill,15.00,1.00,UberXL,6780
1.08,2018-11-26 20:48:23.367-07,North End,North Station,7.00,1.00,WAV,6797
1.53,2018-11-26 15:59:10.055-07,Beacon Hill,North End,,1.00,Taxi,6820
